R.Shift,azeite_oliva,azeite_oliva1,azeite_oliva2,oleo_canola media,oleo_canola1,oleo_canola2,oleo_girassol media,oleo_girassol1,oleo_girassol2,oleo_maria media,oleo_maria1,oleo_maria2,oleo_milho media,oleo_milho1,oleo_milho2,oleo_soja media,oleo_soja1,oleo_soja2
1680.612,-0.001260526,-0.001341031,-0.001180021,-0.000955253,-0.001043201,-0.000867305,-0.000919375,-0.000829905,-0.001008845,-0.001027787,-0.000998707,-0.001056866,-0.000964114,-0.001196534,-0.000731694,-0.000932899,-0.000830819,-0.001034979
1682.113,-0.001282665,-0.001512078,-0.001053252,-0.001036862,-0.001085265,-0.000988459,-0.000955586,-0.00092906,-0.000982111,-0.001052742,-0.001041975,-0.001063509,-0.001047011,-0.001253793,-0.000840228,-0.001042168,-0.000977386,-0.00110695
1683.614,-0.001283677,-0.001394205,-0.00117315,-0.0010805,-0.000981776,-0.001179225,-0.000995139,-0.001019555,-0.000970723,-0.001056091,-0.001073461,-0.001038721,-0.001113812,-0.001322656,-0.000904968,-0.001087637,-0.00101905,-0.001156224
1685.114,-0.001257137,-0.001359256,-0.001155017,-0.001201453,-0.001080075,-0.001322831,-0.000908949,-0.000948061,-0.000869838,-0.001138828,-0.001204796,-0.001072859,-0.001145436,-0.001273751,-0.001017121,-0.001105559,-0.0010799,-0.001131218
1686.614,-0.00128774,-0.001320256,-0.001255224,-0.001302304,-0.001157209,-0.001447399,-0.000959504,-0.001040993,-0.000878015,-0.00126467,-0.001269909,-0.001259431,-0.001087744,-0.001228601,-0.000946887,-0.001150192,-0.001159372,-0.001141012
1688.113,-0.001310463,-0.001244701,-0.001376225,-0.001351167,-0.001216415,-0.001485919,-0.000971819,-0.001006264,-0.000937374,-0.001316403,-0.001252075,-0.00138073,-0.001150349,-0.001239672,-0.001061027,-0.001196743,-0.001197838,-0.001195648
1689.611,-0.001417676,-0.001356469,-0.001478884,-0.001319181,-0.001250407,-0.001387955,-0.000996645,-0.00091423,-0.00107906,-0.001389896,-0.001330469,-0.001449322,-0.001119707,-0.001146439,-0.001092975,-0.00116655,-0.001169107,-0.001163993
1691.109,-0.001441754,-0.001383641,-0.001499868,-0.001320423,-0.001305966,-0.001334881,-0.001065699,-0.000941445,-0.001189954,-0.001385377,-0.00131298,-0.001457774,-0.001157019,-0.001203535,-0.001110503,-0.001188652,-0.001184843,-0.00119246
1692.606,-0.001443023,-0.001429247,-0.001456799,-0.001347937,-0.001324254,-0.00137162,-0.001043988,-0.000996451,-0.001091525,-0.00131996,-0.001258588,-0.001381331,-0.001148208,-0.001220705,-0.001075712,-0.001312204,-0.001343884,-0.001280523
1694.103,-0.001465881,-0.001534813,-0.001396949,-0.001288614,-0.00119786,-0.001379369,-0.001030337,-0.001035849,-0.001024825,-0.001316099,-0.00126402,-0.001368178,-0.001204487,-0.001236724,-0.00117225,-0.001396093,-0.001406064,-0.001386121
1695.599,-0.001503822,-0.001534813,-0.001472832,-0.00122269,-0.001166385,-0.001278995,-0.001098659,-0.001113542,-0.001083775,-0.001285616,-0.001267883,-0.001303349,-0.001186304,-0.001233276,-0.001139331,-0.001382588,-0.001398676,-0.0013665
1697.094,-0.001503947,-0.001534813,-0.001473081,-0.001210526,-0.001179172,-0.001241879,-0.001083793,-0.001162375,-0.001005211,-0.001309206,-0.001307855,-0.001310558,-0.001147193,-0.001155805,-0.001138581,-0.001352816,-0.001406064,-0.001299567
1698.588,-0.001487519,-0.001515931,-0.001459107,-0.001213654,-0.001169979,-0.001257328,-0.001223814,-0.001316501,-0.001131127,-0.001302816,-0.00124069,-0.001364941,-0.001138515,-0.001090206,-0.001186825,-0.001363745,-0.001404308,-0.001323182
1700.082,-0.001465012,-0.001468263,-0.00146176,-0.001169507,-0.001101517,-0.001237497,-0.001218108,-0.001288117,-0.001148099,-0.001387118,-0.001326416,-0.00144782,-0.001191675,-0.001140563,-0.001242786,-0.001352203,-0.001394879,-0.001309526
1701.576,-0.001518276,-0.001516456,-0.001520096,-0.001166972,-0.001092986,-0.001240958,-0.001288708,-0.001243715,-0.001333701,-0.00134287,-0.001344161,-0.00134158,-0.001117598,-0.001121267,-0.001113929,-0.001295268,-0.001325125,-0.001265411
1703.068,-0.001458585,-0.001397074,-0.001520096,-0.00110207,-0.001155093,-0.001049046,-0.001331081,-0.00123137,-0.001430792,-0.001414445,-0.001426953,-0.001401938,-0.001130853,-0.001131779,-0.001129927,-0.00129373,-0.00126383,-0.00132363
1704.561,-0.00143548,-0.001389085,-0.001481875,-0.001162823,-0.001224734,-0.001100912,-0.001277463,-0.001222284,-0.001332642,-0.0013816,-0.001406608,-0.001356593,-0.001053614,-0.001067587,-0.001039641,-0.001251897,-0.001302457,-0.001201338
1706.052,-0.001316648,-0.001333558,-0.001299739,-0.001129241,-0.001197064,-0.001061417,-0.001224845,-0.001239275,-0.001210416,-0.001366795,-0.00141905,-0.001314539,-0.00103195,-0.001064149,-0.000999751,-0.001283367,-0.001345727,-0.001221007
1707.543,-0.001307504,-0.001288536,-0.001326471,-0.001139799,-0.001232573,-0.001047024,-0.001187535,-0.00121826,-0.001156811,-0.00128843,-0.001323866,-0.001252994,-0.000975432,-0.001018055,-0.000932808,-0.001186835,-0.001174891,-0.001198779
1709.033,-0.001119356,-0.001117563,-0.001121148,-0.001167135,-0.001228564,-0.001105706,-0.001135177,-0.001210129,-0.001060225,-0.001154644,-0.001097632,-0.001211656,-0.000988007,-0.000998555,-0.000977458,-0.001159865,-0.001073476,-0.001246253
1710.523,-0.000937452,-0.001011185,-0.000863718,-0.001123933,-0.00109453,-0.001153335,-0.001056044,-0.001096395,-0.001015693,-0.001073183,-0.000977331,-0.001169035,-0.000975691,-0.000872627,-0.001078755,-0.001071041,-0.000956906,-0.001185177
1712.012,-0.000714433,-0.000730252,-0.000698614,-0.000997226,-0.000863586,-0.001130865,-0.000854165,-0.000877607,-0.000830723,-0.000969812,-0.000949247,-0.000990377,-0.000940714,-0.000796495,-0.001084934,-0.000973738,-0.000870591,-0.001076885
1713.5,-0.000529309,-0.00057998,-0.000478639,-0.000932313,-0.000790298,-0.001074328,-0.000756387,-0.000663787,-0.000848986,-0.000804113,-0.00080788,-0.000800347,-0.000794173,-0.000664696,-0.000923649,-0.000891475,-0.000797636,-0.000985314
1714.988,-0.000272794,-0.000273205,-0.000272383,-0.000764522,-0.000699239,-0.000829805,-0.000639681,-0.000534312,-0.00074505,-0.000672702,-0.000750687,-0.000594716,-0.000707672,-0.000522459,-0.000892884,-0.000749755,-0.000598468,-0.000901041
1716.475,-1.64685E-07,2.06564E-05,-2.09857E-05,-0.000655842,-0.000643474,-0.000668209,-0.000592417,-0.000566982,-0.000617851,-0.000477983,-0.000526611,-0.000429355,-0.000558433,-0.000440092,-0.000676775,-0.000631303,-0.000562907,-0.000699699
1717.962,0.000131835,0.000197408,6.62619E-05,-0.000515971,-0.000543162,-0.000488779,-0.000505182,-0.000490609,-0.000519755,-0.000400707,-0.000484013,-0.000317401,-0.000493373,-0.00045839,-0.000528356,-0.000550576,-0.000544589,-0.000556563
1719.447,0.000226593,0.000415984,3.72009E-05,-0.000483607,-0.000467045,-0.000500168,-0.000580412,-0.000623779,-0.000537044,-0.00029064,-0.000311346,-0.000269933,-0.000470486,-0.000422501,-0.000518471,-0.000460651,-0.000416386,-0.000504917
1720.933,0.000381164,0.000553588,0.000208741,-0.000432701,-0.000395931,-0.00046947,-0.000555535,-0.000612292,-0.000498779,-0.00020406,-8.09269E-05,-0.000327193,-0.00041826,-0.00038815,-0.000448369,-0.000509994,-0.000419123,-0.000600866
1722.417,0.000469181,0.000592624,0.000345737,-0.000396075,-0.000316645,-0.000475505,-0.000535524,-0.000586957,-0.000484092,-0.000171145,-2.23599E-05,-0.00031993,-0.000438743,-0.000415804,-0.000461682,-0.000482599,-0.000428882,-0.000536316
1723.901,0.000503363,0.000588499,0.000418228,-0.00033211,-0.000303944,-0.000360277,-0.000470023,-0.000498282,-0.000441764,-0.000160703,-8.95027E-05,-0.000231903,-0.00042155,-0.000407806,-0.000435295,-0.000539826,-0.000462366,-0.000617287
1725.385,0.000503932,0.000456808,0.000551055,-0.000345133,-0.000326027,-0.000364239,-0.000454031,-0.000488715,-0.000419347,-7.09264E-05,-7.03531E-05,-7.14997E-05,-0.000326538,-0.000211698,-0.000441379,-0.000561846,-0.000451711,-0.000671981
1726.867,0.000435758,0.00042729,0.000444226,-0.000398671,-0.00041117,-0.000386172,-0.000404748,-0.000474577,-0.000334919,-2.05331E-05,-0.000121637,8.05704E-05,-0.000306332,-0.000158429,-0.000454235,-0.000487163,-0.00039442,-0.000579905
1728.35,0.000418673,0.000369319,0.000468027,-0.000325585,-0.000345273,-0.000305896,-0.000352674,-0.000481419,-0.00022393,-6.16458E-05,-0.000189986,6.66946E-05,-0.00030855,-0.000145546,-0.000471553,-0.000457089,-0.000366693,-0.000547485
1729.831,0.000371935,0.000322959,0.000420911,-0.000278708,-0.000220958,-0.000336458,-0.000319202,-0.000385335,-0.00025307,-5.50666E-05,-0.000122457,1.23236E-05,-0.000264505,-0.000128242,-0.000400767,-0.000408058,-0.000449867,-0.00036625
1731.312,0.00045056,0.000461477,0.000439643,-0.00019118,-4.74609E-05,-0.000334899,-0.00034746,-0.000422839,-0.000272081,-8.08429E-05,-0.000122612,-3.90741E-05,-0.000237138,-5.89733E-05,-0.000415303,-0.000322696,-0.000316976,-0.000328415
1732.792,0.000472032,0.000458335,0.00048573,-8.43151E-05,9.88179E-05,-0.000267448,-0.000231073,-0.000281284,-0.000180862,-6.98149E-05,-5.87964E-07,-0.000139042,-5.51474E-05,3.11399E-05,-0.000141435,-0.000246578,-0.00024114,-0.000252016
1734.272,0.000653255,0.000665802,0.000640708,-4.86186E-05,5.28483E-05,-0.000150086,-0.000169943,-0.000170921,-0.000168966,-3.07139E-05,8.84651E-05,-0.000149893,-2.6747E-06,-1.09621E-05,5.61275E-06,-0.000243787,-0.000228879,-0.000258695
1735.751,0.000800074,0.000769012,0.000831136,6.18707E-05,0.000113672,1.00697E-05,-6.52965E-05,-5.6668E-05,-7.39251E-05,-3.75488E-05,-6.18893E-06,-6.89086E-05,7.67495E-05,4.98886E-05,0.00010361,-8.952E-05,-3.57149E-05,-0.000143325
1737.229,0.000911872,0.000907888,0.000915856,0.000114293,0.000127667,0.000100919,4.29929E-05,7.05117E-05,1.54741E-05,5.09812E-05,7.2304E-05,2.96584E-05,0.000233025,0.000324304,0.000141745,6.93785E-06,8.64887E-07,1.30108E-05
1738.707,0.001016744,0.000982395,0.001051092,0.000111057,3.95451E-05,0.00018257,0.000133318,0.000228754,3.78822E-05,9.39119E-05,6.22165E-05,0.000125607,0.000349222,0.000453696,0.000244748,0.000154273,7.58746E-05,0.000232672
1740.184,0.001081015,0.001152727,0.001009303,0.000192194,0.000197873,0.000186516,0.000253546,0.000420555,8.65366E-05,0.000195009,0.000203699,0.000186319,0.000285318,0.000445036,0.0001256,0.000231464,9.87886E-05,0.00036414
1741.661,0.001150743,0.001215701,0.001085784,0.000257811,0.000281541,0.000234082,0.00023724,0.000476046,-1.56542E-06,0.000211533,0.000240389,0.000182678,0.000395743,0.000493192,0.000298295,0.000174705,-4.70272E-05,0.000396438
1743.137,0.001203722,0.001316342,0.001091101,0.000285955,0.000316459,0.00025545,0.000250501,0.00045875,4.22516E-05,0.00026965,0.00017003,0.00036927,0.000314783,0.000325592,0.000303973,0.000243138,0.000124453,0.000361823
1744.612,0.001153285,0.001264103,0.001042468,0.000330416,0.000360423,0.000300409,0.000324012,0.000518806,0.000129218,0.000298159,0.000157901,0.000438417,0.000336195,0.000278244,0.000394145,0.000178299,7.45203E-05,0.000282077
1746.087,0.001136076,0.001132496,0.001139655,0.00037724,0.000330842,0.000423639,0.000369848,0.000539476,0.00020022,0.000285547,0.000131608,0.000439485,0.000279756,0.000155799,0.000403713,0.000155346,0.000158409,0.000152284
1747.561,0.001062161,0.001009622,0.001114701,0.000403686,0.000398938,0.000408435,0.000341636,0.000349363,0.000333908,0.000240238,3.13738E-05,0.000449102,0.000140129,3.26417E-07,0.000279932,0.000190996,0.000219802,0.000162189
1749.035,0.000863771,0.000768702,0.000958841,0.000348293,0.000348165,0.000348421,0.000268551,0.000268043,0.000269059,0.000154862,1.59113E-06,0.000308133,0.000168528,4.30475E-05,0.000294009,3.1275E-05,3.95E-05,2.30501E-05
1750.508,0.000755936,0.000605307,0.000906565,0.00017741,0.000162674,0.000192146,8.15784E-05,5.74866E-05,0.00010567,8.17534E-05,-3.12006E-05,0.000194707,6.99853E-05,-2.7666E-05,0.000167637,1.30871E-05,7.29626E-05,-4.67883E-05
1751.98,0.000605739,0.000586524,0.000624954,5.8793E-05,0.000102565,1.50214E-05,3.16406E-05,1.13069E-05,5.19744E-05,-5.21943E-05,-5.50507E-05,-4.93378E-05,-3.34623E-05,-9.18507E-05,2.49261E-05,-9.71271E-05,-4.05204E-05,-0.000153734
1753.451,0.000432635,0.000380324,0.000484946,-0.000133871,-0.000119538,-0.000148204,-0.000183482,-0.000225589,-0.000141375,-0.000261316,-0.00028918,-0.000233453,-0.000143703,-0.000184965,-0.00010244,-0.000201597,-8.57274E-05,-0.000317467
1754.922,0.000325482,0.000332604,0.000318361,-0.000373461,-0.000393564,-0.000353358,-0.000364405,-0.000343654,-0.000385156,-0.000364678,-0.000437237,-0.00029212,-0.000285113,-0.000328023,-0.000242203,-0.000318541,-0.000169923,-0.00046716
1756.393,0.000238741,0.000185152,0.00029233,-0.000479936,-0.000531922,-0.000427951,-0.000483965,-0.000444245,-0.000523684,-0.000510586,-0.000602129,-0.000419043,-0.000402264,-0.000361769,-0.000442759,-0.000537767,-0.000410195,-0.000665338
1757.863,8.85405E-05,-4.23795E-05,0.000219461,-0.000574562,-0.000630719,-0.000518405,-0.000609444,-0.000555971,-0.000662918,-0.000657787,-0.000773041,-0.000542532,-0.000517961,-0.0004787,-0.000557221,-0.000545079,-0.000340621,-0.000749538
1759.332,-0.000102439,-0.000246971,4.20925E-05,-0.00058177,-0.000627796,-0.000535744,-0.000730762,-0.000738702,-0.000722822,-0.000709513,-0.00087246,-0.000546566,-0.000687652,-0.00065824,-0.000717064,-0.00073584,-0.000576339,-0.000895341
1760.8,-0.00027693,-0.000401016,-0.000152844,-0.000679094,-0.000728568,-0.00062962,-0.000822267,-0.000799007,-0.000845528,-0.000705432,-0.000951874,-0.00045899,-0.000710067,-0.000671468,-0.000748666,-0.00086599,-0.000782243,-0.000949738
1762.268,-0.000253388,-0.000273415,-0.00023336,-0.000778214,-0.000822394,-0.000734034,-0.000903426,-0.000889575,-0.000917276,-0.000780572,-0.00101753,-0.000543614,-0.000865967,-0.000849477,-0.000882457,-0.00096689,-0.000915656,-0.001018125
1763.736,-0.00031357,-0.000283387,-0.000343754,-0.000799738,-0.000803106,-0.00079637,-0.000871153,-0.000870011,-0.000872296,-0.000823947,-0.000955322,-0.000692571,-0.000845891,-0.000886905,-0.000804877,-0.001003767,-0.000959948,-0.001047585
1765.202,-0.000339358,-0.000215636,-0.000463079,-0.000917978,-0.000885645,-0.000950311,-0.000924033,-0.000835419,-0.001012646,-0.000812257,-0.000940836,-0.000683677,-0.000931013,-0.000945719,-0.000916307,-0.000983999,-0.000932706,-0.001035292
1766.669,-0.000382843,-0.000234774,-0.000530912,-0.001009517,-0.000944953,-0.00107408,-0.00092357,-0.000736477,-0.001110663,-0.000834551,-0.000931188,-0.000737914,-0.00095533,-0.000975699,-0.00093496,-0.00103789,-0.000967576,-0.001108204
1768.134,-0.000396138,-0.000284593,-0.000507683,-0.001151371,-0.001076142,-0.0012266,-0.000892112,-0.0008205,-0.000963723,-0.000835038,-0.000859982,-0.000810094,-0.001026005,-0.000978445,-0.001073565,-0.00105873,-0.000929339,-0.001188122
1769.599,-0.000508269,-0.000329974,-0.000686563,-0.001171985,-0.001221923,-0.001122047,-0.000953504,-0.000926372,-0.000980636,-0.000977575,-0.000942954,-0.001012196,-0.001109932,-0.00109701,-0.001122854,-0.001072764,-0.00082494,-0.001320587
1771.063,-0.000664656,-0.000492764,-0.000836549,-0.001208611,-0.001288949,-0.001128274,-0.000993326,-0.001020638,-0.000966014,-0.000992688,-0.000959255,-0.001026122,-0.001173865,-0.00111489,-0.001232839,-0.001108948,-0.000823662,-0.001394234
1772.527,-0.000745863,-0.000562913,-0.000928813,-0.001278808,-0.001445582,-0.001112034,-0.001035538,-0.00109251,-0.000978567,-0.001010973,-0.000972302,-0.001049645,-0.001140802,-0.00104294,-0.001238663,-0.001104463,-0.000861036,-0.001347889
1773.99,-0.000679393,-0.00048267,-0.000876117,-0.001288991,-0.001419699,-0.001158283,-0.001108543,-0.001192482,-0.001024604,-0.001062681,-0.001002285,-0.001123076,-0.001145169,-0.001049686,-0.001240651,-0.001138667,-0.001015611,-0.001261724
1775.452,-0.000671399,-0.000418398,-0.0009244,-0.001250144,-0.001367685,-0.001132604,-0.001206525,-0.001223681,-0.001189368,-0.001077773,-0.000946501,-0.001209044,-0.001043894,-0.000983229,-0.00110456,-0.001115745,-0.001044177,-0.001187313
1776.914,-0.000681345,-0.000427757,-0.000934933,-0.001236928,-0.00131345,-0.001160407,-0.001283711,-0.001174748,-0.001392674,-0.001099967,-0.001034412,-0.001165521,-0.001024825,-0.000971683,-0.001077968,-0.001112349,-0.001087413,-0.001137284
1778.375,-0.00067882,-0.000515833,-0.000841807,-0.001259086,-0.001400436,-0.001117736,-0.001319315,-0.001197787,-0.001440844,-0.001088777,-0.001139389,-0.001038165,-0.001025204,-0.000967599,-0.001082808,-0.001095381,-0.001081452,-0.00110931
1779.836,-0.00069466,-0.000597405,-0.000791915,-0.001262734,-0.001446389,-0.001079078,-0.001237044,-0.001215463,-0.001258626,-0.001086349,-0.001148749,-0.00102395,-0.001098064,-0.001030658,-0.00116547,-0.001076799,-0.001065272,-0.001088326
1781.296,-0.000828233,-0.000725234,-0.000931231,-0.001208306,-0.001429416,-0.000987196,-0.001228961,-0.001197428,-0.001260494,-0.001190558,-0.001323808,-0.001057307,-0.001164297,-0.001066504,-0.00126209,-0.00115153,-0.001115506,-0.001187553
1782.755,-0.000953505,-0.000890167,-0.001016842,-0.001283898,-0.001446389,-0.001121408,-0.001301455,-0.001297517,-0.001305394,-0.001187601,-0.001331757,-0.001043446,-0.001126368,-0.000903948,-0.001348789,-0.001127032,-0.001051311,-0.001202754
1784.214,-0.000996134,-0.000987921,-0.001004348,-0.001250735,-0.001401869,-0.0010996,-0.00130198,-0.001273329,-0.001330632,-0.001197187,-0.001339679,-0.001054696,-0.001097323,-0.000886836,-0.001307811,-0.00110883,-0.001006611,-0.00121105
1785.672,-0.001066745,-0.001015975,-0.001117515,-0.00123903,-0.001250795,-0.001227265,-0.001290664,-0.001317166,-0.001264162,-0.001109845,-0.001250253,-0.000969437,-0.001076802,-0.00079683,-0.001356775,-0.00111597,-0.001044263,-0.001187677
1787.13,-0.000971471,-0.000856273,-0.001086669,-0.001206943,-0.001211634,-0.001202253,-0.001251134,-0.001267158,-0.00123511,-0.00119139,-0.001282748,-0.001100031,-0.001107869,-0.000805746,-0.001409992,-0.001164023,-0.001012655,-0.001315391
1788.587,-0.0009859,-0.000954674,-0.001017127,-0.001228794,-0.001221448,-0.00123614,-0.001184483,-0.001208043,-0.001160923,-0.001184242,-0.001208647,-0.001159836,-0.001140574,-0.000871157,-0.001409992,-0.001167875,-0.001001677,-0.001334073
1790.043,-0.000856968,-0.000886238,-0.000827698,-0.001233783,-0.001343401,-0.001124164,-0.001208387,-0.001305532,-0.001111242,-0.001254596,-0.001287072,-0.001222119,-0.001089303,-0.00080964,-0.001368967,-0.001204003,-0.001072252,-0.001335754
1791.499,-0.000934099,-0.001011713,-0.000856486,-0.001151771,-0.001300969,-0.001002573,-0.00110642,-0.001205324,-0.001007515,-0.001263803,-0.001220591,-0.001307016,-0.001038904,-0.0008698,-0.001208008,-0.001214902,-0.001102979,-0.001326825
1792.954,-0.001006393,-0.000969018,-0.001043767,-0.001181667,-0.001271524,-0.001091811,-0.001084311,-0.001181129,-0.000987492,-0.001295408,-0.001334004,-0.001256812,-0.001005668,-0.000839201,-0.001172135,-0.001262225,-0.001153285,-0.001371164
1794.409,-0.001028279,-0.001044221,-0.001012336,-0.001093078,-0.001161803,-0.001024352,-0.001257699,-0.001335453,-0.001179944,-0.001339138,-0.00140242,-0.001275856,-0.000929401,-0.000804357,-0.001054445,-0.001185608,-0.000988333,-0.001382883
1795.862,-0.001018467,-0.001002374,-0.001034561,-0.001102501,-0.001127211,-0.00107779,-0.001295831,-0.001374383,-0.001217279,-0.001339277,-0.001359744,-0.001318809,-0.000966678,-0.000888236,-0.00104512,-0.001178968,-0.00101043,-0.001347506
1797.316,-0.000987442,-0.000921386,-0.001053499,-0.001130474,-0.00108682,-0.001174128,-0.001321268,-0.001404516,-0.00123802,-0.00131793,-0.001273221,-0.001362638,-0.001058372,-0.001035352,-0.001081393,-0.001175526,-0.001059574,-0.001291478
1798.768,-0.00093521,-0.000801265,-0.001069154,-0.001177102,-0.001040828,-0.001313375,-0.001334013,-0.001425853,-0.001242173,-0.001275105,-0.001142856,-0.001407354,-0.001204495,-0.001245722,-0.001163269,-0.001175289,-0.001135777,-0.001214802
